"item_id","user_id","rating","timestamp","gender","category","brand","year","month","quantity","unitprice","unit_cost","region","amount","profit_margin"
"290","3558","3","1642035600","Female","Computers","Sony","2016","8","4","362","232.79","East","1448","516.84"
"291","2714","5","1642039200","Male","Headphones","EINCAR","2018","9","3","231","76.2","West","693","464.4"
"292","4496","3","1642042800","Female","Headphones","Bose","2018","7","4","138","179.61","South","552","-166.44"
"293","4968","3","1642046400","Female","Computers","Logitech","2015","5","3","471","117.11","South","1413","1061.67"
"294","2743","2","1642050000","Female","Wearable Technology","Logitech","2015","4","4","471","47.33","East","1884","1694.68"
"295","2780","4","1642053600","Male","Headphones","Sony","2016","10","3","360","27.32","East","1080","998.04"
"296","3024","2","1642057200","Male","Wearable Technology","Sony","2016","7","2","156","143.42","East","312","25.16"
"297","1153","3","1642060800","Male","Cameras","Bose","2018","2","3","160","193.66","North","480","-100.98"
"298","3109","2","1642064400","Female","Wearable Technology","EINCAR","2015","6","3","95","165.03","East","285","-210.09"
"299","3637","3","1642068000","Male","Headphones","Archos","2016","12","2","493","168.55","West","986","648.9"
"300","4414","1","1642071600","Male","Headphones","Logitech","2015","8","2","69","193.01","East","138","-248.02"
"301","2801","5","1642075200","Female","Security","Archos","2016","12","4","487","141.9","West","1948","1380.4"
"302","1339","1","1642078800","Male","Cameras","Archos","2015","7","1","385","155.01","North","385","229.99"
"303","1606","5","1642082400","Male","Security","Bose","2016","9","4","428","88.13","South","1712","1359.48"
"304","4389","5","1642086000","Female","Wearable Technology","EINCAR","2015","7","4","211","126.15","West","844","339.4"
"305","1003","4","1642089600","Male","Cameras","EINCAR","2016","3","3","407","60.53","West","1221","1039.41"
"306","1171","5","1642093200","Female","Headphones","Bose","2015","2","1","461","191.84","North","461","269.16"
"307","3040","3","1642096800","Female","Computers","Sony","2015","3","3","374","169.16","South","1122","614.52"
"308","4210","2","1642100400","Male","Security","Logitech","2016","11","4","442","113.45","West","1768","1314.2"
"309","2017","1","1642104000","Female","Cameras","Bose","2017","2","4","107","154.6","South","428","-190.4"
"310","4196","3","1642107600","Male","Cameras","EINCAR","2015","11","2","74","82.33","East","148","-16.66"
"311","4670","4","1642111200","Female","Security","Archos","2017","11","3","50","18.17","East","150","95.49"
"312","4672","1","1642114800","Male","Headphones","EINCAR","2018","4","1","481","57.27","North","481","423.73"
"313","3860","5","1642118400","Female","Headphones","Sony","2017","6","3","191","198.09","North","573","-21.27"
"314","2603","1","1642122000","Male","Wearable Technology","Archos","2016","12","2","492","89.5","East","984","805"
"315","1541","1","1642125600","Female","Security","Archos","2017","11","3","256","84.74","North","768","513.78"
"316","1980","2","1642129200","Male","Computers","EINCAR","2016","9","4","464","78.72","North","1856","1541.12"
"317","3064","4","1642132800","Male","Wearable Technology","Logitech","2015","7","3","492","199.2","South","1476","878.4"
"318","1321","4","1642136400","Female","Cameras","Archos","2016","4","4","185","230.34","West","740","-181.36"
"319","3089","1","1642140000","Female","Headphones","Sony","2015","3","1","401","34.54","North","401","366.46"
"320","4978","4","1642143600","Female","Wearable Technology","Sony","2018","3","1","304","143.81","West","304","160.19"
"321","2048","3","1642147200","Female","Wearable Technology","Logitech","2016","2","2","359","73.59","West","718","570.82"
"322","4295","3","1642150800","Male","Headphones","EINCAR","2018","5","1","149","43.21","West","149","105.79"
"323","2015","2","1642154400","Female","Cameras","Logitech","2016","6","1","123","97.76","East","123","25.24"
"324","1952","5","1642158000","Female","Wearable Technology","EINCAR","2015","2","4","167","107.27","East","668","238.92"
"325","1331","2","1642161600","Male","Security","EINCAR","2016","2","4","461","213.58","North","1844","989.68"
"326","4842","5","1642165200","Male","Headphones","Sony","2016","7","4","431","17.02","East","1724","1655.92"
"327","3039","4","1642168800","Female","Computers","Bose","2018","10","3","380","241.45","West","1140","415.65"
"328","1291","4","1642172400","Female","Wearable Technology","Sony","2018","4","2","474","134.38","North","948","679.24"
"329","3722","5","1642176000","Male","Computers","Bose","2018","1","2","263","235.24","North","526","55.52"
"330","2868","4","1642179600","Female","Security","Archos","2016","10","2","168","130.41","East","336","75.18"
"331","3130","5","1642183200","Female","Cameras","Logitech","2018","9","1","227","102.21","East","227","124.79"
"332","2607","2","1642186800","Female","Computers","Sony","2017","6","3","105","60.42","South","315","133.74"
"333","4319","3","1642190400","Female","Headphones","Archos","2016","9","4","148","119.86","West","592","112.56"
"334","3825","1","1642194000","Female","Cameras","Logitech","2015","4","4","244","171.14","North","976","291.44"
"335","3191","5","1642197600","Female","Headphones","Sony","2018","12","4","271","131.14","West","1084","559.44"
"336","1833","1","1642201200","Male","Security","Bose","2016","4","1","428","238.5","North","428","189.5"
"337","2626","4","1642204800","Female","Wearable Technology","Bose","2016","6","3","382","48.1","South","1146","1001.7"
"338","3878","1","1642208400","Male","Security","Logitech","2017","3","4","472","162.25","South","1888","1239"
"339","4464","5","1642212000","Female","Cameras","Logitech","2018","1","3","236","114.13","North","708","365.61"
"340","4137","2","1642215600","Male","Headphones","Sony","2015","3","1","477","246.54","South","477","230.46"
"341","4174","3","1642219200","Female","Cameras","Bose","2018","12","1","348","126.96","West","348","221.04"
"342","1510","1","1642222800","Female","Computers","Sony","2016","9","1","333","70.33","South","333","262.67"
"343","2700","2","1642226400","Female","Computers","EINCAR","2018","1","2","443","26.13","South","886","833.74"
"344","2547","4","1642230000","Male","Wearable Technology","Archos","2016","8","1","388","54.54","North","388","333.46"
"345","1589","2","1642233600","Male","Wearable Technology","Bose","2016","7","2","234","133.91","East","468","200.18"
"346","3470","1","1642237200","Male","Headphones","EINCAR","2015","11","3","105","162.61","West","315","-172.83"
"347","1210","5","1642240800","Female","Cameras","Bose","2017","9","4","114","164.83","West","456","-203.32"
"348","2852","3","1642244400","Male","Computers","Bose","2018","12","1","418","130.46","East","418","287.54"
"349","1577","4","1642248000","Male","Wearable Technology","Archos","2016","2","1","40","56.1","South","40","-16.1"
"350","2198","2","1642251600","Male","Security","Archos","2016","10","2","389","197.31","South","778","383.38"
"351","4396","2","1642255200","Male","Headphones","Archos","2015","9","2","364","235.51","North","728","256.98"
"352","3947","2","1642258800","Male","Headphones","Archos","2018","10","3","132","229.47","South","396","-292.41"
"353","3459","4","1642262400","Male","Cameras","EINCAR","2018","8","3","71","151.87","West","213","-242.61"
"354","2209","1","1642266000","Female","Security","Logitech","2016","2","3","167","189.94","North","501","-68.82"
"355","1450","2","1642269600","Female","Computers","Archos","2016","9","1","370","235.65","North","370","134.35"
"356","2372","1","1642273200","Female","Headphones","Logitech","2017","9","1","489","172.54","East","489","316.46"
"357","3844","4","1642276800","Female","Cameras","Archos","2016","12","1","466","187.57","East","466","278.43"
"358","3107","5","1642280400","Female","Security","Archos","2015","6","4","354","24.1","North","1416","1319.6"
"359","4944","3","1642284000","Female","Headphones","Sony","2018","10","1","486","149.95","South","486","336.05"
"360","2337","2","1642287600","Female","Computers","EINCAR","2017","3","3","210","159.8","South","630","150.6"
"361","1457","3","1642291200","Female","Headphones","Sony","2017","12","4","258","43.52","South","1032","857.92"
"362","4540","1","1642294800","Male","Computers","Archos","2018","6","4","76","176.7","West","304","-402.8"
"363","1895","5","1642298400","Male","Wearable Technology","Archos","2016","10","2","185","82.03","East","370","205.94"
"364","2844","2","1642302000","Male","Headphones","Bose","2015","3","2","476","225.53","North","952","500.94"
"365","3051","4","1642305600","Male","Computers","EINCAR","2016","1","4","244","107.91","East","976","544.36"
"366","3768","1","1642309200","Female","Cameras","Archos","2016","10","4","471","75.59","North","1884","1581.64"
"367","2042","1","1642312800","Female","Security","Bose","2018","5","1","379","113.89","West","379","265.11"
"368","1799","2","1642316400","Female","Cameras","Bose","2016","6","3","252","61.7","West","756","570.9"
"369","2133","3","1642320000","Female","Computers","EINCAR","2017","10","4","367","229.7","West","1468","549.2"
"370","2082","1","1642323600","Female","Headphones","EINCAR","2017","5","1","287","127.09","West","287","159.91"
"371","1343","3","1642327200","Female","Cameras","Logitech","2018","9","2","181","196.32","West","362","-30.64"
"372","3043","3","1642330800","Female","Security","Archos","2015","8","2","26","193.32","North","52","-334.64"
"373","4337","3","1642334400","Female","Computers","Archos","2018","1","4","430","181.5","East","1720","994"
"374","1253","2","1642338000","Male","Headphones","Archos","2017","2","4","233","221.65","West","932","45.4"
"375","4132","1","1642341600","Female","Security","Archos","2018","4","4","88","67.76","West","352","80.96"
"376","1293","5","1642345200","Female","Cameras","Logitech","2016","12","3","57","59.51","East","171","-7.53"
"377","4120","4","1642348800","Female","Cameras","Archos","2017","10","1","471","221.25","West","471","249.75"
"378","2820","3","1642352400","Female","Headphones","EINCAR","2015","5","3","494","181.97","East","1482","936.09"
"379","1315","1","1642356000","Female","Security","EINCAR","2018","9","4","75","19.92","East","300","220.32"
"380","2085","5","1642359600","Male","Cameras","Logitech","2016","1","1","386","234.37","West","386","151.63"
"381","4721","4","1642363200","Male","Security","EINCAR","2016","7","4","193","192.32","South","772","2.72"
"382","4091","3","1642366800","Female","Computers","Logitech","2015","5","3","117","123.05","West","351","-18.15"
"383","3350","1","1642370400","Male","Security","Bose","2016","7","2","426","169.38","West","852","513.24"
"384","2576","2","1642374000","Male","Computers","Bose","2018","10","4","227","17.25","West","908","839"
"385","4703","2","1642377600","Male","Wearable Technology","Logitech","2017","3","4","462","69.89","South","1848","1568.44"
"386","1605","5","1642381200","Male","Cameras","Bose","2015","11","2","225","116.55","North","450","216.9"
"387","4232","3","1642384800","Female","Computers","EINCAR","2018","12","3","149","231.56","North","447","-247.68"
"388","2724","4","1642388400","Male","Wearable Technology","Sony","2015","8","3","79","141.23","West","237","-186.69"
"389","2103","5","1642392000","Female","Headphones","Logitech","2016","6","4","382","127.68","South","1528","1017.28"
"390","2748","4","1642395600","Male","Headphones","Archos","2016","3","1","194","126.07","North","194","67.93"
"391","3387","2","1642399200","Male","Wearable Technology","Sony","2015","8","4","488","91.1","West","1952","1587.6"
"392","3386","2","1642402800","Male","Wearable Technology","Bose","2018","11","2","440","114.06","North","880","651.88"
"393","1576","3","1642406400","Female","Wearable Technology","Bose","2015","8","1","21","120.03","North","21","-99.03"
"394","4618","3","1642410000","Female","Cameras","Bose","2018","1","4","233","30.46","West","932","810.16"
"395","1257","4","1642413600","Male","Cameras","Logitech","2015","10","3","57","77.14","East","171","-60.42"
"396","2719","4","1642417200","Female","Computers","Logitech","2018","9","2","354","101.38","West","708","505.24"
"397","2293","1","1642420800","Male","Headphones","Sony","2015","10","4","27","41.91","East","108","-59.64"
"398","2276","3","1642424400","Female","Wearable Technology","Bose","2016","10","3","326","53.48","West","978","817.56"
"399","2375","2","1642428000","Male","Wearable Technology","Bose","2018","5","4","67","154.33","East","268","-349.32"
"400","1692","2","1642431600","Male","Security","Logitech","2018","9","1","232","162.63","North","232","69.37"
"401","1201","1","1642435200","Male","Wearable Technology","Bose","2016","1","1","189","78.88","North","189","110.12"
